#file,onset,offset,#item,sequence,syllables,type,place,vowel,position,speaker,question,new,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24
geo020s09a0119v01,0.831717,0.960717,405,p>a,3,ejective,labial,a,initial,s09,question,new,-6.451,-2.8762,-38.4396,-14.4725,10.6123,-8.1757,21.8224,38.0428,26.0557,4.3673,-14.9168,9.9138,10.6168,7.4424,-4.9795,9.9426,14.2213,-11.9811,-19.2543,-19.4921,-16.9664,-20.6153,-11.3407,-1.1455,-1.4144
geo020s09a0119v02,0.65469,0.78369,406,pa,3,pulmonic,labial,a,initial,s09,answer,new,6.6327,2.4781,-0.255,-3.3863,-3.1493,-3.6933,-1.8617,-2.2114,-5.0636,-5.1556,-2.4326,-3.3999,-7.3243,-3.7246,-4.9046,-8.928,-6.5996,-4.6534,-0.1856,0.6074,2.5448,2.9418,5.2519,-5.0171,-4.292
geo020s09a0120v01,0.861838,0.990838,407,pa,3,pulmonic,labial,a,initial,s09,question,new,-9.6622,-10.8745,0.135,1.9954,-3.7685,-5.3126,-3.0376,-3.8945,-11.846,-18.209,-20.9036,-28.0934,-32.5186,-31.8506,-17.9387,-7.9911,-0.9726,8.6156,13.5497,14.3283,7.2259,5.8897,8.2381,7.8943,7.9368
geo020s09a0120v02,0.559828,0.688828,408,pa,3,pulmonic,labial,a,initial,s09,answer,echo,1.7715,-1.4132,-5.0006,-13.8873,-19.9154,-19.3,-16.9571,-5.3876,3.7248,3.749,-1.691,-8.718,-9.0551,-10.9956,-9.4482,-7.9293,-4.1808,1.4245,8.6093,9.4694,12.9343,12.1054,5.2358,-0.3854,-5.4096
geo020s09a0121v01,1.008506,1.137506,409,t>a,2,ejective,coronal,a,initial,s09,question,new,-23.2456,-30.7318,-18.8879,-16.7461,-13.8443,-10.7404,-2.4445,0.5533,6.3778,14.8305,9.1586,7.4,4.4294,8.4996,4.4122,3.4168,0.2186,-2.2569,-5.77,-14.0678,-16.9633,-15.7415,-17.468,-17.408,-10.0325
geo020s09a0127v01,0.911239,1.040239,412,po,2,pulmonic,labial,o,initial,s09,question,new,-7.6758,-18.9901,-21.7078,-30.4404,-28.1069,-35.9799,-32.4571,-54.9772,-74.2879,-26.478,-5.2294,44.9294,26.3725,30.8775,19.8947,12.3567,9.4294,4.5682,-4.6792,2.2203,0.01,-9.0323,-11.0234,0.633,3.2204
geo020s09a0127v02,0.605116,0.734116,413,p>a,3,ejective,labial,a,initial,s09,answer,new,16.8981,10.9519,3.3626,-1.9141,-7.5714,-10.1053,-13.2858,-9.4697,-4.3162,-6.4069,-8.1661,-9.2524,-7.0143,-7.5976,-4.8594,-10.7533,-10.2431,-13.3561,-12.0081,-8.596,-6.9925,-4.4409,1.2834,2.9366,5.0376
geo020s09a0128v01,0.9898,1.1188,414,p>a,3,ejective,labial,a,initial,s09,question,new,3.5551,8.8528,11.4908,6.9152,10.1629,10.155,9.5705,1.6373,-2.3268,-5.27,-3.175,-7.2999,-6.0233,-7.6681,-8.7002,-7.9807,-7.2334,-10.0518,-0.5204,6.1198,7.3144,6.2759,7.9061,8.1765,7.2011
geo020s09a0128v02,0.557767,0.686767,415,p>a,3,ejective,labial,a,initial,s09,answer,echo,0.6225,13.9751,10.6569,3.8201,-2.3682,-0.3163,-58.9605,4.2655,-1.7272,82.3087,-69.386,56.9461,-25.5027,23.8852,8.9073,-9.7881,35.6365,-63.9844,34.0352,-15.6778,17.7685,20.3958,-27.9109,44.4167,-55.3105
geo020s09a0129v01,1.011607,1.140607,416,t>a,3,ejective,coronal,a,initial,s09,question,new,-1.2382,-3.9588,-0.4048,6.5125,-4.0395,-1.4876,-2.2239,3.7597,0.4636,-5.8959,-14.9269,-12.2418,-11.3694,-8.6703,-7.2141,-3.8067,-2.4104,0.8934,3.8103,9.2622,9.7268,6.931,0.315,-2.3926,-4.6525
geo020s09a0133v01,0.890137,1.019137,417,p>a,2,ejective,labial,a,initial,s09,question,new,68.0394,44.1452,28.3293,-6.8457,-27.0016,-48.2873,-58.692,-70.0437,-72.8613,-60.3042,-53.805,-69.1205,-42.8438,13.709,12.7614,19.8573,14.7391,19.4751,7.4459,-5.1259,3.1882,3.0895,-0.9342,6.0919,2.464
geo020s09a0135v02,0.582093,0.711093,418,ke,2,pulmonic,velar,e,initial,s09,answer,new,-7.3054,-6.0909,-2.6705,1.7308,8.8974,11.7327,9.0547,-0.3594,-2.8631,-3.6525,-4.7546,-4.7899,-10.129,-5.8035,-3.3996,-4.645,-6.2049,-5.2168,-1.954,-9.9757,-17.8206,-21.2344,-19.3662,-15.5087,-6.8281
geo020s09a0136v01,0.954414,1.083414,419,ke,2,pulmonic,velar,e,initial,s09,question,new,1.0952,-1.5694,-37.4731,-55.0981,-30.0902,13.5143,11.011,3.742,24.0776,31.7785,24.1969,-6.5337,-8.7987,-6.8882,-3.0091,-19.3399,-16.4084,-11.2628,-5.5457,0.7745,-3.6976,-12.1704,-6.6916,0.0305,2.2229
geo020s09a0136v02,0.709229,0.838229,420,ke,2,pulmonic,velar,e,initial,s09,answer,echo,-8.6747,-12.7652,-14.209,-15.3596,-13.4765,-18.004,-18.5589,-15.4797,-9.0694,-3.8055,-1.9171,0.2771,4.8432,4.4393,8.8284,13.9855,19.5584,12.7875,4.3527,-2.88,-13.4966,-8.4869,-3.1031,0.4657,6.2904
geo020s09a0137v01,0.912445,1.041445,421,p>a,3,ejective,labial,a,initial,s09,question,new,1.0182,4.7218,3.8525,4.8613,8.25,8.3241,7.6411,0.1721,-5.4397,-10.6424,-15.9642,-13.6047,0.3481,9.2304,5.4171,0.6454,-1.1413,-0.6792,-1.7953,-0.6557,5.1978,8.4075,6.2404,4.9751,6.9405
geo020s09a0139v01,1.029186,1.158186,422,t>e,2,ejective,coronal,e,initial,s09,question,new,-17.6392,-11.8176,-11.9638,-7.6133,-3.5164,-0.0752,-5.1624,-0.1757,9.6966,3.7907,8.8381,11.0171,16.1027,12.961,-0.6525,-16.4177,-6.4866,-6.6864,-8.2092,-4.8492,2.9746,9.1412,8.2751,14.4109,13.862
geo020s09a0141v01,0.769092,0.898092,423,pa,2,pulmonic,labial,a,initial,s09,question,new,2.5702,3.4813,1.9165,3.8777,5.8567,5.8366,6.6113,5.89,5.9017,5.8829,-0.2032,2.65,5.7722,3.8165,0.4322,-3.2118,-1.3511,-4.0484,-7.1823,-11.2899,-11.1304,-9.7173,-11.0814,-10.9747,-7.8185
geo020s09a0142v01,0.626839,0.755839,424,k>a,2,ejective,velar,a,initial,s09,question,new,12.657,11.3289,11.2602,8.121,0.7097,1.716,-1.4584,-5.4822,-6.7368,-3.2235,4.0718,8.9146,11.299,8.5588,-3.6303,-10.5708,-19.4296,-20.7359,-14.4596,-4.8567,1.6234,1.3475,-1.0533,3.8528,3.2574
geo020s09a0142v02,0.681364,0.810364,425,k>a,2,ejective,velar,a,initial,s09,answer,echo,-25.4943,-14.6807,1.1467,7.6249,4.8182,-0.6886,-2.584,0.724,4.5522,10.8893,8.9893,6.334,4.9547,7.3212,3.9229,2.6105,2.3976,3.6931,1.2529,-5.7605,-5.5028,-6.4349,-9.022,-6.1122,-2.8044
geo020s09a0143v02,0.677853,0.806853,426,k>a,3,ejective,velar,a,initial,s09,answer,new,1.8919,-0.7552,-10.3888,-21.1301,-22.9854,-15.9327,-2.3123,5.9108,7.1269,2.1937,-0.1132,1.2355,6.4611,6.5367,8.5902,8.0111,7.2902,7.8132,4.1789,2.9269,2.5658,-1.139,-6.3222,-9.9595,-8.2841
geo020s09a0144v01,1.285297,1.414297,427,k>a,3,ejective,velar,a,initial,s09,question,new,14.9117,12.0969,7.1414,-5.7789,-11.2604,-14.5498,-9.7217,-7.2567,-9.413,-6.0665,-3.5383,4.1768,8.3295,13.6992,24.3888,26.1164,13.2007,-1.6344,0.4741,1.0884,9.8959,9.0921,6.8214,-6.0511,-14.7675
geo020s09a0144v02,0.622315,0.751315,428,k>a,3,ejective,velar,a,initial,s09,answer,echo,-14.1393,-19.6493,-17.439,-11.7698,-3.8935,5.4359,8.7932,9.9874,9.7023,8.6114,11.5974,12.6002,9.9663,7.3461,7.11,1.2397,-6.7373,-12.1972,-13.3078,-15.1839,-16.0053,-15.2035,-11.9651,-9.6024,-8.0934
geo020s09a0148v01,0.931014,1.060014,431,t>e,2,ejective,coronal,e,initial,s09,question,new,-3.8177,-1.3425,-1.3799,1.9746,3.7426,6.1781,2.8771,-5.2468,-12.6849,-11.2873,-9.4725,-3.862,5.372,18.3194,19.0458,10.905,-1.7937,-6.6482,-6.1782,-0.8584,3.5567,7.9852,6.238,1.9651,-3.0674
geo020s09a0148v02,0.68803,0.81703,432,t>e,2,ejective,coronal,e,initial,s09,answer,echo,-13.3691,-18.2064,-16.7556,-12.0739,-5.4104,-6.4004,-6.7238,1.1652,1.4253,7.0517,5.9505,4.8816,6.0017,1.8873,4.2384,8.446,9.5433,13.2795,13.4455,7.8605,1.1572,-9.7224,-7.8618,-4.1678,-5.4782
geo020s09a0149v01,1.277626,1.406626,433,t>a,2,ejective,coronal,a,initial,s09,question,new,2.5332,1.8584,4.0454,5.4364,7.8422,10.4007,3.2523,-3.882,-8.7859,-6.3403,-7.1602,-8.2591,-5.2336,2.5575,5.6788,5.2377,0.7053,-3.7324,-8.1535,-9.9486,-9.1749,-10.981,-5.8935,2.5111,9.0989
geo020s09a0153v02,0.617215,0.746215,434,k>a,3,ejective,velar,a,initial,s09,answer,new,3.7049,-0.5497,-2.9449,1.6009,6.3856,7.7761,5.9287,0.4703,-7.7505,-11.7816,-11.8363,-10.4203,-10.0048,-10.4801,-5.4397,2.058,9.5264,11.0521,11.5799,7.6992,6.8809,3.4718,0.2705,0.0941,-8.0974
geo020s09a0154v01,1.075869,1.204869,435,k>a,3,ejective,velar,a,initial,s09,question,new,18.5144,12.9895,17.7464,16.4029,13.301,5.6512,-0.7261,-3.4294,-4.4521,-10.4432,-11.1203,-19.6462,-8.29,-7.5199,-6.3865,-5.5451,-9.2376,-9.4912,-6.1114,-2.1084,-1.0575,5.3597,8.7448,4.0689,2.854
geo020s09a0154v02,0.439541,0.568541,436,k>a,3,ejective,velar,a,initial,s09,answer,echo,10.1142,-139.3982,51.8003,76.3496,47.0775,28.6498,11.4668,-9.4336,-18.477,-15.8636,-14.3451,-17.5563,-22.6082,-22.1095,-17.0668,-1.3485,15.5683,9.366,-6.1827,-32.4249,-42.9704,-32.2669,-15.2967,3.8323,13.91
geo020s09a0155v02,0.682511,0.811511,437,k>a,3,ejective,velar,a,initial,s09,answer,new,2.5632,0.1451,-4.3457,-10.2599,-14.5934,-15.2092,-11.093,-4.1898,0.8662,2.4912,4.9387,6.7521,11.0624,9.5438,6.168,2.3043,2.4594,3.1758,5.0339,8.9033,8.3246,4.3315,-5.8761,-12.3054,-15.778
geo020s09a0156v01,0.844319,0.973319,438,k>a,3,ejective,velar,a,initial,s09,question,new,57.3189,45.2198,15.7012,-3.4861,-2.4989,7.3171,-4.6594,-19.896,-24.0317,-17.8003,-15.4329,-14.2366,-15.8635,-16.4282,-12.7619,-10.7142,-12.1728,-6.8282,-6.0136,-4.2277,0.9251,6.9927,8.758,8.5954,7.3641
geo020s09a0156v02,0.447074,0.576074,439,k>a,3,ejective,velar,a,initial,s09,answer,echo,-8.4053,-20.3074,-30.6922,-28.3559,-25.1673,-16.4925,-5.1369,3.9338,8.932,16.8403,25.7759,23.0933,16.4046,9.2531,3.4955,-3.6727,-11.115,-19.0863,-20.6325,-19.6338,-13.393,-3.9233,3.0406,2.6059,-0.193
geo020s09a0158v01,1.170438,1.299438,440,p>a,2,ejective,labial,a,initial,s09,question,new,3.8466,0.9141,-2.8328,-6.5634,-6.0065,-5.3691,-8.2972,-7.8196,-13.8868,-11.2512,-10.2554,1.3715,10.6892,0.4858,0.0593,-0.0898,-9.7263,-1.7144,7.2793,-20.2399,7.0367,21.9585,29.6267,15.8471,31.9435
geo020s09a0158v02,0.663639,0.792639,441,p>a,2,ejective,labial,a,initial,s09,answer,echo,-27.8063,-12.356,5.0131,16.0684,19.5181,14.3415,9.5629,3.9899,2.0836,1.5914,-4.4022,-6.2392,-8.2924,-4.7333,3.9014,11.1514,11.3338,9.9907,8.2419,3.6019,-2.2117,-6.7235,-8.9647,-7.6581,-6.8679
geo020s09a0159v01,0.680809,0.809809,442,t>i,3,ejective,coronal,i,initial,s09,question,new,-11.7008,-24.5156,-10.6917,-33.9242,-20.258,-3.1816,-0.1699,5.8859,-5.295,-4.8738,3.5823,9.1436,5.1703,4.4584,2.292,4.465,4.6221,1.1953,-0.4946,-0.148,0.8677,-8.5086,-10.3135,-7.5093,-5.737
geo020s09a0161v02,0.603988,0.732988,443,k>e,2,ejective,velar,e,initial,s09,answer,new,9.4728,7.9318,6.3696,0.2474,-4.9314,-3.0377,-1.3554,-1.248,0.2515,4.7685,6.1977,0.795,-5.6469,-7.1781,-9.517,-3.6568,0.9674,3.7088,0.985,-5.1153,-6.844,-3.1343,0.3496,-1.786,-7.7077
geo020s09a0162v01,0.835832,0.964832,444,k>e,2,ejective,velar,e,initial,s09,question,new,29.3002,35.2459,34.1023,23.6565,-3.846,-15.9458,-36.4163,-49.9738,-45.6927,-23.882,-14.9717,-21.1955,-24.5881,-27.208,-8.7386,0.572,7.2082,3.9931,3.4691,-4.9709,1.0816,4.4785,7.2483,4.8997,7.5249
geo020s09a0162v02,0.590211,0.719211,445,k>e,2,ejective,velar,e,initial,s09,answer,echo,3.3761,7.858,8.731,5.7132,-1.1262,-1.4703,1.0466,3.132,6.8843,3.4747,-1.8852,-2.3311,-2.4971,-1.3524,0.1871,2.9595,2.315,-2.1723,-1.6864,3.994,9.9631,11.3169,8.7207,9.3802,9.5004
geo020s09a0163v01,0.781741,0.910741,446,p>i,3,ejective,labial,i,initial,s09,question,new,41.345,31.6464,15.9149,-3.9747,-9.8824,-10.3987,-15.4989,-17.4145,-9.7382,-6.2325,-6.1166,-6.493,-1.0121,0.6013,1.3531,5.5308,7.795,12.9913,8.5766,6.7207,4.3444,5.0224,4.4514,0.9592,2.3173
geo020s09a0167v01,0.903918,1.032918,447,k>a,3,ejective,velar,a,initial,s09,question,new,22.9473,22.6929,21.1938,15.3913,7.9612,1.3545,2.8572,1.6985,-1.1654,-3.8045,-4.6997,-1.1766,-6.3506,-8.0044,-6.7533,-6.1558,-6.5122,-14.1798,-8.9866,-1.3739,9.9871,12.0267,10.7254,4.4576,2.7378
geo020s09a0174v01,0.672636,0.801636,449,k>a,3,ejective,velar,a,initial,s09,question,new,3.6313,7.2903,9.1481,6.1235,2.6735,-0.1976,-0.1613,-3.232,-2.9408,-3.2505,-1.5617,-0.0718,-0.9848,-1.1362,-0.0091,-1.5741,-2.114,-6.2218,0.4314,0.7846,2.9475,6.1789,6.5734,7.0892,-1.2069
geo020s09a0174v02,0.56055,0.68955,450,k>a,3,ejective,velar,a,initial,s09,answer,echo,-2.0072,2.3704,6.6517,7.7047,9.8959,8.7426,6.0275,0.3981,-8.5432,-11.6609,-10.1986,-16.8344,-19.0957,-18.2012,-19.4719,-21.0939,-15.893,-0.5135,14.43,20.3212,21.9684,22.1967,22.9959,19.8678,18.7451
geo020s09a0175v01,0.82981,0.95881,451,t>e,3,ejective,coronal,e,initial,s09,question,new,-11.7162,-13.6608,-12.5573,-9.304,-7.8545,-3.113,1.1444,4.8388,3.6599,0.3938,0.0808,2.5271,0.6189,2.081,4.7312,5.726,9.9246,7.4477,4.8744,1.4595,0.3366,1.1651,3.5961,2.3096,3.6001
geo020s09a0181v01,1.127295,1.256295,454,t>a,2,ejective,coronal,a,initial,s09,question,new,-1.511,-3.5993,-6.8501,-6.5642,-5.3192,-6.8283,-12.0821,-14.3287,-9.4184,-5.9955,0.1896,2.4612,3.9902,2.3495,-2.5384,-0.7237,3.7235,-3.0316,-10.2063,-0.4828,17.1036,37.7584,39.6938,29.0965,27.3819
geo020s09a0182v01,1.067769,1.196769,455,k>a,2,ejective,velar,a,initial,s09,question,new,13.9163,15.1138,9.0314,3.975,-0.4428,-3.8578,-6.1547,-6.9012,-9.6211,-9.7079,-6.2789,-5.3237,-2.9983,8.4329,4.0701,7.76,11.3946,15.6031,13.5451,6.8648,-26.2618,-5.7159,-0.7722,5.3152,4.3176
geo020s09a0182v02,0.917879,1.046879,456,k>a,2,ejective,velar,a,initial,s09,answer,echo,11.6004,14.3495,16.4972,15.8238,14.3484,11.6155,3.031,7.3196,15.0623,16.3963,8.9615,-6.3718,-8.595,-10.5722,-13.6621,-26.0402,-17.7165,-14.0983,-14.7065,-20.9233,-1.4007,3.6774,-0.4543,-6.7725,-9.5982
geo020s09a0183v02,0.872584,1.001584,457,t>e,2,ejective,coronal,e,initial,s09,answer,new,5.9574,12.1251,12.4031,10.2258,8.496,8.4066,4.8071,-0.9189,-7.8802,-12.8638,-14.733,-14.0088,-2.2699,9.6374,12.9488,3.1034,-5.1214,-7.6662,-7.4606,-3.9292,1.7004,0.8059,-2.1177,-1.4379,3.296
geo020s09a0184v01,0.990262,1.119262,458,t>e,2,ejective,coronal,e,initial,s09,question,new,22.5224,5.1248,-8.4355,-40.9864,-15.6834,22.0619,21.6762,40.5851,64.1012,-2.5559,46.9572,86.0207,122.3333,69.5074,-5.5549,-44.0228,-54.6081,-49.0847,-134.6088,-84.133,-31.7121,17.7391,63.2073,85.1812,39.6237
geo020s09a0184v02,0.667337,0.796337,459,t>e,2,ejective,coronal,e,initial,s09,answer,echo,10.8855,8.3471,5.2299,2.3949,-0.3589,0.7269,1.6459,-2.2611,-5.1589,-5.0194,-2.0519,-1.0647,-2.7548,-5.405,2.8345,3.8337,4.8428,5.9744,8.9036,8.1057,5.7377,2.1113,0.9092,0.3657,-3.403
geo020s09a0189v01,0.826516,0.955516,460,ko,3,pulmonic,velar,o,initial,s09,question,new,1.1252,-1.7269,-2.1237,-12.2891,-3.6616,-0.5612,1.0102,3.2156,3.6667,6.0359,7.1988,2.0062,1.776,3.8625,2.8558,-2.8555,-5.9374,-3.8259,-3.1577,-2.6952,-1.0965,2.7668,2.7322,2.5692,7.1322
geo020s09a0190v01,0.999914,1.128914,461,t>o,2,ejective,coronal,o,initial,s09,question,new,-7.8641,-22.589,-31.2423,65.5568,66.8699,62.9806,38.0035,-3.2745,-10.7524,-41.7514,-52.5829,-42.5438,-33.0405,-30.3304,-30.4373,-31.8706,-38.1154,-35.7644,-57.4176,-46.8172,-13.4338,10.026,13.4909,18.7839,24.6163
geo020s09a0192v01,0.975068,1.104068,462,p>a,2,ejective,labial,a,initial,s09,question,new,-1.4054,-1.5915,-0.2836,-0.7645,-2.4647,-8.3539,-5.2555,-3.2897,-0.696,0.0321,2.5126,5.6527,6.1274,1.2581,-4.3342,-1.1581,-1.6888,-0.2775,2.9537,7.0263,3.3553,2.123,-0.3317,-3.3949,-8.1206
geo020s09a0192v02,0.531963,0.660963,463,p>a,2,ejective,labial,a,initial,s09,answer,echo,0.1188,-2.204,-3.0001,-2.2293,0.4899,1.8575,6.9913,10.577,8.704,2.182,-3.2105,-4.2972,-6.9685,-6.3755,-4.7081,-1.7614,-1.072,-1.7343,-2.9239,-4.6664,-7.9327,-9.8007,-9.3871,-5.7218,-5.6889
geo020s09a0194v01,1.167975,1.296975,465,p>a,3,ejective,labial,a,initial,s09,question,new,-11.4216,-11.1395,-13.8473,-22.4564,-21.8118,-11.6429,-8.0608,-4.8099,1.1664,1.3197,5.4698,3.2957,0.1676,-3.2964,6.4092,20.4466,27.1011,34.0554,34.701,28.9824,18.5418,5.4037,-3.8329,-5.211,-13.6458
geo020s09a0194v02,0.606352,0.735352,466,p>a,3,ejective,labial,a,initial,s09,answer,echo,11.2826,3.2764,-1.2414,-4.6284,-7.0653,-8.0896,-5.0902,-3.0638,-4.5993,-6.2013,-2.5413,0.6954,2.1151,1.4535,5.4767,8.1302,3.1791,-3.4452,-9.7741,-13.3604,-9.6128,2.6015,13.0194,15.7488,8.4017
geo020s09a0195v01,1.008667,1.137667,467,t>a,3,ejective,coronal,a,initial,s09,question,new,-2.9757,-4.1419,-3.1699,-0.5368,-0.1859,-1.2437,-3.9161,-0.5882,-0.1642,1.3451,1.6843,5.5546,4.1327,-6.1069,-8.0573,-3.5611,-5.2632,-7.3036,-2.245,7.5769,6.1467,4.0317,-2.4235,1.7008,3.6563
geo020s09a0197v01,0.739746,0.868746,468,p>a,3,ejective,labial,a,initial,s09,question,new,-3.1019,-0.4802,3.7522,6.013,8.6667,6.0794,4.6955,3.8668,1.2771,3.0298,-0.4425,-4.1867,-4.0507,-4.1703,-5.716,-3.3474,-2.3571,0.5986,0.6309,1.0092,0.1135,2.1502,0.5966,2.0889,1.7532
geo020s09a0197v02,0.634701,0.763701,469,p>i,2,ejective,labial,i,initial,s09,answer,new,6.7449,0.9825,-2.6806,-7.9726,-6.5323,4.9424,1.0955,5.6014,13.7743,16.4151,13.237,7.497,3.468,1.7151,0.3173,-1.4329,-1.7965,-2.6291,-4.1502,-4.3541,-6.3628,-9.6986,-19.3514,-17.0154,-10.3979
geo020s09a0198v01,0.939042,1.068042,470,p>i,2,ejective,labial,i,initial,s09,question,new,-8.5722,-5.8622,-0.1483,3.9805,0.9583,2.6882,-2.0486,1.2823,0.8533,-3.2782,4.9221,3.6965,6.7052,3.4108,7.2015,4.1633,-2.8916,-7.6893,-4.1802,-3.7551,-4.6946,-2.1742,3.8952,6.0719,7.4443
geo020s09a0198v02,0.693474,0.822474,471,p>i,2,ejective,labial,i,initial,s09,answer,echo,-8.6164,1.0117,-5.6726,-8.6935,-10.7919,-15.9104,0.8643,22.5082,2.9118,-5.0327,6.8059,8.9717,-6.7325,-3.6037,15.3386,13.0277,9.2111,10.9367,4.6339,0.7473,-3.587,-1.51,-0.2913,7.151,4.2273
geo020s09a0199v02,0.609585,0.738585,472,k>a,2,ejective,velar,a,initial,s09,answer,new,-9.1353,-7.7716,-0.1605,5.1539,7.6011,7.5496,7.5169,6.3397,2.9346,-0.3203,2.0507,3.4442,6.2148,1.8834,4.3817,5.4185,4.8789,6.5084,-1.7082,-5.799,-4.2872,-8.2964,-6.3327,-3.7422,-1.6635
geo020s09a0200v01,0.737387,0.866387,473,k>a,2,ejective,velar,a,initial,s09,question,new,-18.2829,-28.4402,-26.9186,-15.4744,-13.7369,-0.3844,15.9342,32.9973,42.8777,39.6925,29.5864,21.3496,4.8448,-2.1721,-10.729,-22.0868,-12.2992,-29.1495,-28.3791,-21.4394,-16.7166,-0.6115,10.2826,22.2986,26.6559
geo020s09a0200v02,0.505799,0.634799,474,k>a,2,ejective,velar,a,initial,s09,answer,echo,-6.8798,-9.6108,-8.2016,-7.5488,-5.341,0.0118,2.2214,8.9218,13.8638,10.0122,1.3501,0.7065,8.394,8.9019,9.173,0.2656,-2.7834,-7.7905,-14.9947,-14.3489,-7.7846,-4.5165,-0.4987,-0.8396,-2.5684
geo020s09a0201v01,0.930167,1.059167,475,p>a,3,ejective,labial,a,initial,s09,question,new,9.398,14.6392,15.0455,14.5941,10.7093,-1.9872,-2.959,-0.8269,-0.8749,-7.1516,-7.7142,-7.2147,-8.525,-16.238,-10.298,-10.6199,-3.852,-4.1037,-1.7783,3.9601,7.948,3.2335,-3.9168,-7.9132,-5.5343
geo020s09a0202v01,0.936292,1.065292,476,k>e,3,ejective,velar,e,initial,s09,question,new,5.2453,4.5101,3.9336,1.6191,-5.6788,-6.6839,-4.6637,-7.0971,-6.1974,-0.2976,3.0746,6.7475,5.7639,8.921,7.1869,1.4768,-4.269,-4.7877,-3.6299,-3.4401,-2.926,0.0724,0.5408,-1.2302,-6.2213
geo020s09a0202v02,0.74628,0.87528,477,k>e,3,ejective,velar,e,initial,s09,answer,echo,16.9085,9.3074,-2.3438,-15.698,-24.457,-21.2681,-17.2096,-11.0498,-4.8934,2.736,5.9651,3.9963,1.1505,0.8041,5.4389,6.4038,7.9699,9.0002,8.221,2.2726,-11.162,-13.4004,-7.8494,-4.6901,-5.3964
geo020s09a0203v01,0.780726,0.909726,478,p>a,2,ejective,labial,a,initial,s09,question,new,6.3305,6.8526,2.8437,-0.104,2.18,1.4627,0.2762,-2.1933,-5.5259,-5.7745,-3.547,-3.3619,-2.9554,-1.1648,0.6879,-0.0132,-0.8497,3.3917,4.6062,3.6307,5.9701,5.0787,9.0518,9.3113,2.754
geo020s09a0206v01,0.84886,0.97786,479,k>e,2,ejective,velar,e,initial,s09,question,new,15.1931,38.4557,9.5116,40.0959,37.3323,29.2688,20.0109,7.3781,-7.5305,-27.2665,-40.5547,-39.3264,-37.2747,-23.6329,-27.1488,-16.1951,-14.3527,-23.3082,-25.0751,-18.1191,-10.885,-9.9992,-8.8436,-10.445,-2.2228
geo020s09a0206v02,0.648614,0.777614,480,k>e,2,ejective,velar,e,initial,s09,answer,echo,-5.3941,2.237,4.1721,-0.7922,-5.8777,-9.8276,-13.7913,-13.4113,-11.0503,-1.7132,3.5952,7.7449,12.402,14.2393,11.6858,3.1319,0.2551,-1.1965,-1.0165,-7.6552,-8.8187,-9.2548,-8.2244,-10.8727,-9.231
geo020s09a0207v02,0.75501,0.88401,481,po,2,pulmonic,labial,o,initial,s09,answer,new,3.039,6.2815,8.8087,10.5673,5.5235,2.0694,0.3552,0.1078,5.1047,9.5906,8.8637,1.8198,-3.2344,-5.5942,-12.2893,-15.8225,-10.9264,-10.1441,-4.9084,-0.9242,4.4398,8.3244,6.6379,4.4633,5.0436
geo020s09a0208v01,0.87552,1.00452,482,po,2,pulmonic,labial,o,initial,s09,question,new,-3.0894,-5.1844,-4.9332,-4.4756,-5.2515,-5.275,-2.7501,-4.0473,2.4376,5.5606,3.8895,5.8515,8.8527,4.252,0.7809,-3.3089,-2.5968,-3.2089,-1.6617,-4.6961,-3.6412,-0.9266,-1.2399,0.6256,1.3134
geo020s09a0208v02,0.665926,0.794926,483,po,2,pulmonic,labial,o,initial,s09,answer,echo,0.2199,3.1357,5.645,4.3174,3.3323,-2.2159,-3.7901,-3.5964,-3.1735,-5.0213,-5.9041,-0.5843,2.4545,5.0529,2.1522,0.4056,4.074,6.7363,12.0068,12.9166,10.4828,6.9464,-1.3222,-4.9334,-5.6747
geo020s09a0209v01,0.911354,1.040354,484,k>a,3,ejective,velar,a,initial,s09,question,new,13.9297,12.5383,2.9191,-5.5833,-2.696,-2.9106,2.7812,5.3327,9.6041,4.825,5.1765,7.3419,10.0203,10.8358,2.6862,7.2827,4.4558,0.0771,-8.1058,-4.2031,-3.2116,-2.6422,-0.1266,4.0541,1.4294
geo020s09a0211v01,1.212836,1.341836,485,k>a,3,ejective,velar,a,initial,s09,question,new,-8.0759,-6.3086,-2.7985,6.3103,11.1473,7.0588,1.8808,-5.0179,-7.5538,-6.7201,-3.1875,7.3081,14.7738,6.9172,2.9131,-4.2016,-2.3808,4.8245,3.5594,4.5034,7.2087,4.3538,4.8082,8.7328,4.7783
geo020s09a0216v01,1.300861,1.429861,487,to,2,pulmonic,coronal,o,initial,s09,question,new,-11.4049,-5.5854,-9.1388,-7.8357,-6.3203,-1.0938,1.1768,-2.6072,-8.957,-9.6116,-2.105,10.9913,18.7759,20.0914,17.6618,18.2165,17.3061,15.0268,10.9817,8.3063,2.492,0.1993,-5.0251,-4.9743,-3.5815
geo020s09a0220v01,0.765553,0.894553,488,t>a,3,ejective,coronal,a,initial,s09,question,new,4.3347,4.2193,-3.2522,1.9505,-0.2557,-4.8784,-5.3376,-3.7666,-4.2866,-4.5585,-3.1175,-4.2051,-1.214,0.5476,5.091,9.4719,11.6675,6.2233,2.6436,-1.7301,-3.9448,-7.3964,-9.6812,-7.7153,-7.6767
